"Geneid","ensembl_id","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000104321.13","ENSG00000104321","TRPA1",557.552185697496,-1.34335241199503,0.171101210253727,-7.85121513753738,4.12025465085684e-15,1.63296231999773e-13
"ENSG00000079691.21","ENSG00000079691","CARMIL1",1522.74818861722,1.15564048716294,0.147585343262725,7.83032014978427,4.86629199284762e-15,1.91970713291919e-13
"ENSG00000016391.13","ENSG00000016391","CHDH",96.029426279784,-1.98045921946132,0.253051779758208,-7.82630029851462,5.02436390215167e-15,1.97293109724582e-13
"ENSG00000189058.11","ENSG00000189058","APOD",480.228276770006,1.04883424563959,0.134076198111718,7.82267293084831,5.17133410893746e-15,2.02597415826465e-13
"ENSG00000162426.18","ENSG00000162426","SLC45A1",170.180048350016,1.29142265494183,0.165219719986979,7.81639537364912,5.43574585765992e-15,2.1246784611523e-13
"ENSG00000196932.13","ENSG00000196932","TMEM26",72.5511162270468,-2.04842726727267,0.262566329988137,-7.8015611040655,6.11459870305035e-15,2.37910938578502e-13
"ENSG00000134294.16","ENSG00000134294","SLC38A2",20670.9520322668,1.21487198560322,0.156075209419739,7.7838882300393,7.03288960935098e-15,2.71778922273377e-13
"ENSG00000213639.13","ENSG00000213639","PPP1CB",4324.22478563805,1.03760680260358,0.133340112828262,7.78165535182941,7.15816575589864e-15,2.75994255230825e-13
"ENSG00000213160.12","ENSG00000213160","KLHL23",217.85564838108,1.60243911724841,0.205981770448863,7.77951909897887,7.28007548762615e-15,2.80061052957392e-13
"ENSG00000097096.12","ENSG00000097096","SYDE2",257.287563673593,1.41541665677257,0.182030451653316,7.77571359031888,7.50232764956905e-15,2.87960963522423e-13
"ENSG00000085117.15","ENSG00000085117","CD82",2148.19392239837,1.2185274911164,0.157056818081024,7.75851380414298,8.59303922384175e-15,3.27612023384141e-13
"ENSG00000168994.15","ENSG00000168994","PXDC1",1400.21038387753,1.35618447931825,0.175044256021268,7.74766627676991,9.35967315107563e-15,3.55250667796505e-13
"ENSG00000154310.19","ENSG00000154310","TNIK",764.091872139103,-1.11959234853588,0.144863447267502,-7.72860490105872,1.08731564744408e-14,4.10865482566343e-13
"ENSG00000125398.10","ENSG00000125398","SOX9",571.333286451571,-1.31421703864236,0.170202047902524,-7.72151131457023,1.14958395866841e-14,4.32477038049161e-13
"ENSG00000170485.19","ENSG00000170485","NPAS2",324.981555056161,1.16281683043939,0.151490451823673,7.6758423810951,1.64335094860639e-14,6.14166378643644e-13
"ENSG00000112936.23","ENSG00000112936","C7",1996.15085121576,3.19452890069811,0.416254680933272,7.6744576025806,1.66120054839307e-14,6.19478769052838e-13
"ENSG00000164104.14","ENSG00000164104","HMGB2",1074.7178122148,1.24905165425282,0.162984115404102,7.663640417693,1.80735464291468e-14,6.72509559488036e-13
"ENSG00000214944.12","ENSG00000214944","ARHGEF28",636.442115026809,1.07041076785754,0.139679054713527,7.66335919191955,1.81131838298751e-14,6.72516075879589e-13
"ENSG00000070193.7","ENSG00000070193","FGF10",224.430647843979,-1.30207714872937,0.170202834140002,-7.65014963063622,2.007455841124e-14,7.42105476018118e-13
"ENSG00000205213.16","ENSG00000205213","LGR4",392.725584050424,-1.08144915439862,0.141536228389372,-7.64079392749894,2.15886354601295e-14,7.9462964473332e-13
"ENSG00000101265.18","ENSG00000101265","RASSF2",1661.01307238338,-1.03968477627656,0.136304985650892,-7.62763571201594,2.39098053388645e-14,8.78170048674414e-13
"ENSG00000150938.12","ENSG00000150938","CRIM1",11100.3291208608,1.04768117710094,0.137822294867595,7.60168141233927,2.92307633246005e-14,1.06670378710459e-12
"ENSG00000122966.20","ENSG00000122966","CIT",305.270064270187,-1.53712147092991,0.202319731743156,-7.59748669932642,3.01937240871102e-14,1.09949026900114e-12
"ENSG00000089041.19","ENSG00000089041","P2RX7",100.625384880131,-1.95384807549128,0.257445055294221,-7.58937891915744,3.21442482767806e-14,1.16553676411254e-12
"ENSG00000176928.9","ENSG00000176928","GCNT4",472.010219472469,1.67631964516117,0.220966793163088,7.58629666098259,3.29178280326539e-14,1.18852886722985e-12
"ENSG00000186469.11","ENSG00000186469","GNG2",347.617457368133,-1.08977219385197,0.143644945457255,-7.58656832917424,3.28489158916817e-14,1.18852886722985e-12
"ENSG00000164105.6","ENSG00000164105","SAP30",572.146525451575,1.22990154187333,0.162455533140969,7.57069653519341,3.71228334041878e-14,1.3263046684993e-12
"ENSG00000158716.11","ENSG00000158716","DUSP23",162.046122223052,1.29939111216315,0.171644613570971,7.57024112280622,3.72532109524049e-14,1.32817828671733e-12
"ENSG00000114670.16","ENSG00000114670","NEK11",177.049482662146,-1.2485462659546,0.165488675734574,-7.54460243525749,4.53669325138127e-14,1.61407779519916e-12
"ENSG00000068831.21","ENSG00000068831","RASGRP2",105.733622598799,2.016394166006,0.267295741813433,7.54368233599997,4.56883275860881e-14,1.62212599733774e-12
"ENSG00000119514.9","ENSG00000119514","GALNT12",343.420518157806,-1.1152884996268,0.148004191121751,-7.53551971179883,4.86393707017297e-14,1.72331009459226e-12
"ENSG00000169271.3","ENSG00000169271","HSPB3",86.2360137940557,2.30904523737516,0.306510694013766,7.53332683808892,4.94635944670517e-14,1.74887671557572e-12
"ENSG00000132622.13","ENSG00000132622","HSPA12B",61.2888062826541,-2.22621418376916,0.296725538298167,-7.50260390978594,6.25623836167735e-14,2.20286806115094e-12
"ENSG00000176971.4","ENSG00000176971","FIBIN",2377.19348312585,1.24500975564822,0.16595161703511,7.50224540074724,6.27337829434296e-14,2.20434871942665e-12
"ENSG00000107104.23","ENSG00000107104","KANK1",1302.02767364805,1.16657235766573,0.155544531575929,7.49992523585616,6.38542436434873e-14,2.23910292216525e-12
"ENSG00000136237.21","ENSG00000136237","RAPGEF5",102.592195272149,2.64643661543111,0.353663919489303,7.48291377659505,7.2692577627459e-14,2.52821817944318e-12
"ENSG00000105516.12","ENSG00000105516","DBP",89.8257320785888,-1.65410110690352,0.222607149571289,-7.43058392369289,1.08119310743908e-13,3.72989735566332e-12
"ENSG00000164171.13","ENSG00000164171","ITGA2",794.541511015247,-1.02705008589147,0.13904842256384,-7.38627642769508,1.50997709095301e-13,5.10575983809945e-12
"ENSG00000155324.12","ENSG00000155324","GRAMD2B",639.911653609633,1.16754706582622,0.158090256322181,7.38531958254789,1.52087637498104e-13,5.13243072919345e-12
"ENSG00000077264.19","ENSG00000077264","PAK3",198.20163112019,-1.12372725872942,0.152637214456957,-7.36207918054158,1.81067509015428e-13,6.08629682177696e-12
"ENSG00000119711.15","ENSG00000119711","ALDH6A1",612.463618969554,1.19336669165432,0.162582694419251,7.34005975185151,2.13498518216668e-13,7.1202382533238e-12
"ENSG00000167645.19","ENSG00000167645","YIF1B",627.41726251159,1.1407355868326,0.155505850718176,7.33564416749798,2.20657567450435e-13,7.34462161033265e-12
"ENSG00000196616.17","ENSG00000196616","ADH1B",40214.4635722199,1.15199259982897,0.157186727955959,7.32881595545227,2.32194994567504e-13,7.69857411949299e-12
"ENSG00000077063.12","ENSG00000077063","CTTNBP2",333.723162039714,-1.01523234577442,0.138957338752903,-7.3060721721199,2.75064469424675e-13,9.03207839679249e-12
"ENSG00000168646.16","ENSG00000168646","AXIN2",332.415226645178,1.15080672207186,0.15756636128864,7.30363202310514,2.80101767181229e-13,9.1797967621202e-12
"ENSG00000124249.8","ENSG00000124249","KCNK15",148.506474763846,-1.38037528158589,0.189073620891534,-7.30072907620349,2.86212545436424e-13,9.36206180293193e-12
"ENSG00000273179.1","ENSG00000273179",NA,169.232466848902,-1.50921639633233,0.206903656009655,-7.29429544861164,3.00225970686857e-13,9.80163025372687e-12
"ENSG00000166592.15","ENSG00000166592","RRAD",108.953011229448,-1.48147097398219,0.203613475013586,-7.27589848306131,3.4412230459183e-13,1.1170537742579e-11
"ENSG00000165030.7","ENSG00000165030","NFIL3",1453.52688272793,1.12487508283718,0.154614165621627,7.27536884032981,3.45475211021968e-13,1.11931341183201e-11
"ENSG00000109625.21","ENSG00000109625","CPZ",123.272909810789,-1.44453986502171,0.198868473880588,-7.26379519505489,3.76377748863796e-13,1.21481621138955e-11
"ENSG00000007237.21","ENSG00000007237","GAS7",429.763941817067,-1.39171470177295,0.192392997912634,-7.23370765502043,4.6998292229572e-13,1.49989680931904e-11
"ENSG00000075240.19","ENSG00000075240","GRAMD4",584.492682869784,-1.16401205067435,0.160953521234573,-7.23197629816323,4.76015292817424e-13,1.51630890097094e-11
"ENSG00000145362.23","ENSG00000145362","ANK2",2008.22764430147,-1.01238451947559,0.140163664414883,-7.22287422850863,5.0900087210997e-13,1.61534317737395e-11
"ENSG00000185338.9","ENSG00000185338","SOCS1",230.057638585294,-1.22171258387381,0.169162012282956,-7.22214501581043,5.11738572935452e-13,1.62101278066282e-11
"ENSG00000141298.20","ENSG00000141298","SSH2",2101.98132533252,1.24410807926091,0.172748043314863,7.20186495538656,5.93945041277248e-13,1.86810121594464e-11
"ENSG00000175471.20","ENSG00000175471","MCTP1",159.625195551816,1.80724595269514,0.251252479468747,7.19294773335735,6.3407220480911e-13,1.98637105043324e-11
"ENSG00000100739.13","ENSG00000100739","BDKRB1",188.343790884677,-1.8309444704612,0.254563164435907,-7.19249571916047,6.36175626907069e-13,1.98930367591748e-11
"ENSG00000159023.25","ENSG00000159023","EPB41",352.779800116419,-1.01070338440954,0.140570132776367,-7.19002937855559,6.47773823375217e-13,2.02186108021254e-11
"ENSG00000012048.28","ENSG00000012048","BRCA1",225.071637363353,-1.22654115062772,0.170842676030581,-7.17936044509256,7.00382730566512e-13,2.17808804640775e-11
"ENSG00000254332.1","ENSG00000254332",NA,308.05803117691,1.01894838757418,0.142308854166638,7.16011940044875,8.06068222253644e-13,2.48858960935627e-11
"ENSG00000119714.13","ENSG00000119714","GPR68",63.0886146247514,-2.91874749647721,0.407724731378654,-7.15862264868738,8.14916607535623e-13,2.51015033780285e-11
"ENSG00000183570.19","ENSG00000183570","PCBP3",189.272937784476,1.62077206654172,0.226414116700116,7.15844087004708,8.15997703991772e-13,2.51015033780285e-11
"ENSG00000178031.20","ENSG00000178031","ADAMTSL1",1436.96604982015,-1.14807147738621,0.160779585400167,-7.14065454596586,9.28875287736609e-13,2.83528173691917e-11
"ENSG00000167549.21","ENSG00000167549","CORO6",1973.35314328219,2.26751632114906,0.317557666162213,7.14048679269101,9.30009676644651e-13,2.83528173691917e-11
"ENSG00000166793.13","ENSG00000166793","YPEL4",145.24994180776,-1.28503820361917,0.1801377400844,-7.1336423062546,9.77471490749024e-13,2.96935278883153e-11
"ENSG00000136960.15","ENSG00000136960","ENPP2",464.148779524897,-1.06660008942687,0.149854783422927,-7.11755784542869,1.09856119916306e-12,3.32534279860336e-11
"ENSG00000162643.15","ENSG00000162643","DNAI3",89.5960068408104,-1.61586181370597,0.227281270990907,-7.10952471649379,1.16443247424898e-12,3.50605269013271e-11
"ENSG00000181826.12","ENSG00000181826","RELL1",394.539853936835,1.11350018117976,0.156739685848752,7.10413686967732,1.21076821074609e-12,3.63913789198147e-11
"ENSG00000135362.16","ENSG00000135362","PRR5L",113.290568100345,1.52648636226765,0.215074660492041,7.0974719140572,1.27059616563401e-12,3.8122358899181e-11
"ENSG00000101255.15","ENSG00000101255","TRIB3",287.128988100495,-1.13010265453794,0.159335213905137,-7.0926107722224,1.31605221306085e-12,3.94168045957521e-11
"ENSG00000128602.13","ENSG00000128602","SMO",294.748126472048,-1.00784587693086,0.142306278640588,-7.08223057027794,1.41852376577432e-12,4.24113719584666e-11
"ENSG00000025708.16","ENSG00000025708","TYMP",176.474784750012,1.30077643840546,0.183725635607455,7.07999422130007,1.44160473046342e-12,4.3025968155092e-11
"ENSG00000184564.12","ENSG00000184564","SLITRK6",44.4625505939267,-3.17343802490968,0.451105699886449,-7.03479921825082,1.99548139491806e-12,5.84312610518789e-11
"ENSG00000103710.12","ENSG00000103710","RASL12",1062.86195395675,-1.06063362226796,0.150933396343505,-7.02716329164222,2.107746493026e-12,6.1507218722858e-11
"ENSG00000157617.19","ENSG00000157617","C2CD2",981.362700388826,1.10310939418137,0.157519120828444,7.00301898829654,2.50504865389453e-12,7.27274943094898e-11
"ENSG00000077943.10","ENSG00000077943","ITGA8",472.773032446013,1.19260779895307,0.170514886420608,6.99415648679067,2.66859569834987e-12,7.69512823879501e-11
"ENSG00000184307.19","ENSG00000184307","ZDHHC23",102.187692537233,1.69978703273436,0.244236613001157,6.95959140543072,3.41261042376919e-12,9.74165943749992e-11
"ENSG00000241399.9","ENSG00000241399","CD302",1131.84769238919,1.31241987194517,0.189884797155676,6.91166376457822,4.79002129280173e-12,1.34705516290309e-10
"ENSG00000107731.14","ENSG00000107731","UNC5B",566.451025009198,-1.01815324355046,0.147399058565395,-6.90746096657562,4.93404654070884e-12,1.38527217704712e-10
"ENSG00000127324.11","ENSG00000127324","TSPAN8",26.6992161667712,4.23415350718581,0.613371933828627,6.90307670381411,5.08881339097427e-12,1.42637430606881e-10
"ENSG00000131979.22","ENSG00000131979","GCH1",85.298875139162,1.58983979072239,0.230404101783214,6.90022347005899,5.19207974605941e-12,1.45292977064605e-10
"ENSG00000049759.22","ENSG00000049759","NEDD4L",1192.31266750279,-1.10677703011547,0.16072081226251,-6.88633298037181,5.72489021535796e-12,1.58639965935171e-10
"ENSG00000235513.2","ENSG00000235513",NA,62.3283488748534,-1.90447237183696,0.277513378796407,-6.86263264170101,6.76029169156452e-12,1.8582079194781e-10
"ENSG00000154263.19","ENSG00000154263","ABCA10",159.272586080974,-1.48859196303602,0.217545832470087,-6.842659066984,7.77365098194347e-12,2.11978037001079e-10
"ENSG00000182010.13","ENSG00000182010","RTKN2",138.798311631936,-1.78999747683235,0.261734777564113,-6.83897452792222,7.97620647183668e-12,2.16975296371681e-10
"ENSG00000177606.9","ENSG00000177606","JUN",3202.33751880257,-1.20155561050432,0.176187463953996,-6.81975654532413,9.11949220435869e-12,2.45908838839685e-10
"ENSG00000169908.14","ENSG00000169908","TM4SF1",853.297108230494,1.17648547929707,0.173195916676909,6.79280148094809,1.09976669657685e-11,2.94226437096746e-10
"ENSG00000166979.15","ENSG00000166979","EVA1C",134.792050763422,1.30693102929212,0.193133387440004,6.76698651960479,1.31492322782904e-11,3.49593161445593e-10
"ENSG00000144362.14","ENSG00000144362","PHOSPHO2",233.213783780577,1.28030048771471,0.189629111448269,6.75160305259339,1.46220471441232e-11,3.86339422372322e-10
"ENSG00000143786.10","ENSG00000143786","CNIH3",80.7036922515048,-1.55042148236261,0.229652048917621,-6.75117635427136,1.46651211893355e-11,3.86877701716186e-10
"ENSG00000081320.14","ENSG00000081320","STK17B",1517.28655677379,1.08025083189763,0.160105671346298,6.74711159707218,1.50817277357411e-11,3.97253174764296e-10
"ENSG00000112715.26","ENSG00000112715","VEGFA",1960.0855071665,-1.26178331296814,0.187262500932415,-6.73804582703683,1.60530943515161e-11,4.2088743682852e-10
"ENSG00000121858.13","ENSG00000121858","TNFSF10",251.208232444793,-1.02221552925934,0.151761385209972,-6.73567606044871,1.63169451868128e-11,4.27148048961082e-10
"ENSG00000144810.18","ENSG00000144810","COL8A1",3387.36857730401,1.04524774007308,0.155617819317163,6.7167612594723,1.85808019914735e-11,4.84180470242648e-10
"ENSG00000011198.12","ENSG00000011198","ABHD5",1806.30727003258,1.16652993919746,0.173682025400595,6.71646899848659,1.86180896512800e-11,4.84202382647022e-10
"ENSG00000116675.16","ENSG00000116675","DNAJC6",51.2820426969945,2.23076576151216,0.332293695773329,6.7132352791726,1.90355803707148e-11,4.93015745710822e-10
"ENSG00000129467.16","ENSG00000129467","ADCY4",111.309602478604,-1.62047628165274,0.241414008488834,-6.71243682914815,1.91400675198063e-11,4.94969697530407e-10
"ENSG00000102524.13","ENSG00000102524","TNFSF13B",64.6525421490237,-1.6842063010451,0.251241422780423,-6.70353750749553,2.03433446735492e-11,5.22912941065799e-10
"ENSG00000157152.18","ENSG00000157152","SYN2",36.3504273872482,3.48034106138841,0.520171753682528,6.69075365347988,2.22024150722068e-11,5.67276698141751e-10
"ENSG00000162630.8","ENSG00000162630","B3GALT2",42.8645119182741,2.84427553336304,0.425605762982463,6.68288773495822,2.34279053535179e-11,5.95484190213926e-10
"ENSG00000261468.2","ENSG00000261468",NA,39.6005367242312,2.63929971498731,0.395380866972318,6.67533493767187,2.46668154180452e-11,6.2555337552727e-10
"ENSG00000149256.16","ENSG00000149256","TENM4",643.476611684311,-1.38607976579561,0.207853068887352,-6.66855569280436,2.58333020877836e-11,6.54162160742955e-10
"ENSG00000157168.23","ENSG00000157168","NRG1",98.3139785829242,-1.53585799773849,0.230376032698818,-6.66674384373309,2.61540985671993e-11,6.61302889884586e-10
"ENSG00000105835.15","ENSG00000105835","NAMPT",2287.7028626358,1.01982645166636,0.153364305546776,6.64969888547705,2.93693242755829e-11,7.38218324932867e-10
"ENSG00000090376.13","ENSG00000090376","IRAK3",631.341115439356,1.03128150245022,0.155163334627572,6.64642523264616,3.00296880896153e-11,7.52596977092976e-10
"ENSG00000225783.10","ENSG00000225783","MIAT",63.4958883005619,-1.79992091326936,0.270832796149878,-6.64587501534818,3.01420958054088e-11,7.53198822163894e-10
"ENSG00000171819.6","ENSG00000171819","ANGPTL7",240.488733326432,5.06190835007177,0.763538915625569,6.6295355043227,3.36744834680753e-11,8.36560564523236e-10
"ENSG00000196850.8","ENSG00000196850","PPTC7",497.742315113348,1.16542189864705,0.176995488950278,6.58447232502319,4.5650374587924e-11,1.12099954427579e-09
"ENSG00000138944.9","ENSG00000138944","SHISAL1",245.377656125909,-1.56494170649328,0.238353693947628,-6.56562808226137,5.18139935875675e-11,1.26869838896455e-09
"ENSG00000185112.6","ENSG00000185112","FAM43A",713.031874201284,1.14430507460398,0.174392382905756,6.56166889595389,5.32088615369213e-11,1.30098338351824e-09
"ENSG00000137801.13","ENSG00000137801","THBS1",91888.8611608831,1.89302528270886,0.29043160659107,6.51797269907423,7.1263958324571e-11,1.71536776520811e-09
"ENSG00000131459.15","ENSG00000131459","GFPT2",1056.3458683991,1.2266510382269,0.188339137548722,6.51299063058293,7.36691073236474e-11,1.76826609437972e-09
"ENSG00000105486.17","ENSG00000105486","LIG1",165.36403651802,-1.03999207092684,0.159886441384802,-6.50456700342631,7.79174818549595e-11,1.8649855699048e-09
"ENSG00000134762.18","ENSG00000134762","DSC3",303.552651097004,1.29641727783408,0.199368643717417,6.50261371929482,7.89363062218129e-11,1.8814440987862e-09
"ENSG00000132530.19","ENSG00000132530","XAF1",173.653366743781,-1.03658768834054,0.159603183938337,-6.49478076039525,8.31544168800989e-11,1.97645407597022e-09
"ENSG00000205364.6","ENSG00000205364","MT1M",44.8836145828582,2.41581758380755,0.373611368511397,6.46612439400076,1.00548317317543e-10,2.3832328563638e-09
"ENSG00000153207.18","ENSG00000153207","AHCTF1",1318.09129701039,1.25806976037629,0.194681087493563,6.4622084074699,1.03185850820365e-10,2.44235176344536e-09
"ENSG00000198932.15","ENSG00000198932","GPRASP1",180.569460069862,-1.0330036111062,0.160146407505763,-6.45037017810736,1.11577276158442e-10,2.63365642699747e-09
"ENSG00000102996.7","ENSG00000102996","MMP15",169.212169367767,1.25337498440752,0.194337530946205,6.44947467586416,1.12238512224172e-10,2.64559989671417e-09
"ENSG00000272168.11","ENSG00000272168",NA,104.794945055994,-1.43621299219067,0.222730719472637,-6.44820344311381,1.13183769356217e-10,2.66419585271913e-09
"ENSG00000176293.22","ENSG00000176293","ZNF135",161.116006474197,-1.15083676103225,0.178782833692398,-6.43706522188981,1.21805603504638e-10,2.86318771713936e-09
"ENSG00000064309.18","ENSG00000064309","CDON",335.037076798535,-1.57262596548808,0.246709357992722,-6.37440743344026,1.83671709946883e-10,4.27030461243489e-09
"ENSG00000163251.6","ENSG00000163251","FZD5",54.6318296626864,2.39288334933141,0.3755993777766,6.37083949259002,1.87996308130553e-10,4.36441193134047e-09
"ENSG00000134121.11","ENSG00000134121","CHL1",128.146541878214,1.41668125283222,0.222810519585507,6.35823324440722,2.04087419880228e-10,4.71921005372979e-09
"ENSG00000135744.10","ENSG00000135744","AGT",703.440853841615,-1.10648653260253,0.17506476956337,-6.32044091659463,2.60818039628592e-10,5.9662564179201e-09
"ENSG00000078053.19","ENSG00000078053","AMPH",359.265974874738,1.14013500180557,0.180484839529266,6.31706798631526,2.66572331065476e-10,6.08971268903197e-09
"ENSG00000245812.6","ENSG00000245812","LINC02202",119.073026961256,1.51467657988583,0.240294520298789,6.30341706503518,2.91154037368546e-10,6.64236560218844e-09
"ENSG00000132170.26","ENSG00000132170","PPARG",536.493791587002,1.03547537811191,0.164406075806687,6.29827926389684,3.00967924607787e-10,6.85707937321644e-09
"ENSG00000137959.19","ENSG00000137959","IFI44L",107.100896977419,1.8739703899445,0.297931152437497,6.28994442042323,3.17579654292989e-10,7.22589114614301e-09
"ENSG00000105711.16","ENSG00000105711","SCN1B",109.482277859964,-1.28205820554699,0.204408240245462,-6.27204756524218,3.5633068122256e-10,8.05382953500645e-09
"ENSG00000137872.19","ENSG00000137872","SEMA6D",292.643143261969,-1.3693833332701,0.219274501887552,-6.24506416150632,4.23626183332104e-10,9.52432376826613e-09
"ENSG00000079257.9","ENSG00000079257","LXN",934.61183413799,-1.15537610826084,0.186321174372247,-6.20099198147248,5.61083728603382e-10,1.24993318991619e-08
"ENSG00000154127.11","ENSG00000154127","UBASH3B",419.777365769463,1.06855107589989,0.173396393166108,6.16247579542358,7.16162806238827e-10,1.5809386714925e-08
"ENSG00000040731.12","ENSG00000040731","CDH10",72.2429248799693,-1.85171145760159,0.301110572687357,-6.14960624290074,7.76755409886872e-10,1.70806008971511e-08
"ENSG00000092969.13","ENSG00000092969","TGFB2",152.587569853707,-1.54206717721408,0.250828499293537,-6.14789460351332,7.85181768401674e-10,1.72214513476208e-08
"ENSG00000248869.7","ENSG00000248869","LINC02511",73.756042383482,-1.54165450672225,0.250983495986013,-6.14245371260653,8.12563605959529e-10,1.77713073311527e-08
"ENSG00000136383.9","ENSG00000136383","ALPK3",70.6671886810822,2.75019251405423,0.44991340210575,6.11271524960666,9.79500567402081e-10,2.1264520598301e-08
"ENSG00000074527.15","ENSG00000074527","NTN4",3741.34088598705,1.02005384059727,0.167249580763146,6.09899191341978,1.06739469058444e-09,2.31137742273697e-08
"ENSG00000109265.17","ENSG00000109265","CRACD",106.08352518954,-1.31058411315102,0.215075869054082,-6.0935897593489,1.10406382049519e-09,2.38472187945236e-08
"ENSG00000235750.12","ENSG00000235750","KIAA0040",114.765904044072,2.38952178689145,0.392254829161971,6.09175874774193,1.11676898233495e-09,2.4060653599181e-08
"ENSG00000095637.25","ENSG00000095637","SORBS1",44.6259613191357,1.89388974506305,0.310890606694915,6.09182041618121,1.11633876237371e-09,2.4060653599181e-08
"ENSG00000254726.3","ENSG00000254726","MEX3A",52.0939044169835,-2.06371603193238,0.339045751827344,-6.08683642490619,1.15163521798241e-09,2.47805143748186e-08
"ENSG00000118257.18","ENSG00000118257","NRP2",1994.78596415956,1.04314231331088,0.171703640323175,6.0752486746787,1.23795726636571e-09,2.65374436898169e-08
"ENSG00000076716.11","ENSG00000076716","GPC4",468.383109248498,1.00482791721709,0.165677885004246,6.06494896522455,1.31995558714055e-09,2.81888259599616e-08
"ENSG00000226950.8","ENSG00000226950","DANCR",206.536855826508,1.13429207251996,0.187188542542053,6.05962339957391,1.36440620159001e-09,2.91016401595706e-08
"ENSG00000149403.15","ENSG00000149403","GRIK4",44.3449142566551,-2.08333642853613,0.344147672352476,-6.05361185300238,1.41633646481576e-09,3.01715075417377e-08
"ENSG00000169750.11","ENSG00000169750","RAC3",74.2089318099742,1.46048205831367,0.242752645132257,6.01633839053726,1.78406434037294e-09,3.75358327020194e-08
"ENSG00000157368.14","ENSG00000157368","IL34",53.9141762607739,-2.26385099138034,0.377312604911403,-5.99993470112644,1.97396894215039e-09,4.12765382970883e-08
"ENSG00000161381.16","ENSG00000161381","PLXDC1",543.16950326423,-1.27160095429162,0.2122930938782,-5.98983665017942,2.1005190353258e-09,4.37082361416633e-08
"ENSG00000168481.11","ENSG00000168481","LGI3",21.0245454450526,4.75835112209806,0.797757876644921,5.96465577013159,2.45150303289245e-09,5.05501655349721e-08
"ENSG00000168811.9","ENSG00000168811","IL12A",39.7810027038988,-2.15003118944579,0.361163779340596,-5.95306426732844,2.63167893694137e-09,5.37967495741717e-08
"ENSG00000130032.18","ENSG00000130032","PRRG3",47.4683020298885,-2.31551686170436,0.390490041410247,-5.92977186650372,3.03355854718248e-09,6.16920104547539e-08
"ENSG00000267669.2","ENSG00000267669",NA,47.2524899903233,1.76447800081188,0.297668411688993,5.92766290114594,3.07276468767792e-09,6.24148460159799e-08
"ENSG00000158813.19","ENSG00000158813","EDA",57.4171864660751,1.57714844024331,0.266937794341886,5.90829951274472,3.45657146418285e-09,6.95672666031105e-08
"ENSG00000272870.5","ENSG00000272870","SAP30-DT",151.98219991804,1.00259540514795,0.169777432680021,5.90535143170379,3.51895788531173e-09,7.0719434294201e-08
"ENSG00000105499.16","ENSG00000105499","PLA2G4C",138.496525966051,-1.08511342099462,0.183898507311671,-5.90061027061831,3.62159470960908e-09,7.26108435778329e-08
"ENSG00000123610.6","ENSG00000123610","TNFAIP6",325.649295997972,-2.5914033006302,0.440651320379238,-5.88084769245662,4.08170628981399e-09,8.13799019452556e-08
"ENSG00000235109.10","ENSG00000235109","ZSCAN31",62.3654088345346,-1.67263837045868,0.28577674863753,-5.85295472228988,4.82915629252727e-09,9.52528721495947e-08
"ENSG00000143196.7","ENSG00000143196","DPT",354.807786867323,1.20091574017081,0.206182630374641,5.82452429668153,5.72755055286872e-09,1.12065346179091e-07
"ENSG00000243295.3","ENSG00000243295",NA,22.3832298767312,-3.02421153841945,0.519362052100124,-5.82293513010927,5.78230035589594e-09,1.13006837918783e-07
"ENSG00000124134.10","ENSG00000124134","KCNS1",27.3978922395658,-2.69424104907528,0.462975501642979,-5.81940305591574,5.9058165239294e-09,1.15156664989479e-07
"ENSG00000159884.13","ENSG00000159884","CCDC107",127.661164106173,1.0301459665732,0.177351146313665,5.80851033661363,6.30311388646681e-09,1.22343584115225e-07
"ENSG00000133069.19","ENSG00000133069","TMCC2",145.757209592475,-1.03901960535317,0.179223561715726,-5.79733822610449,6.73757212915423e-09,1.30035905124628e-07
"ENSG00000247311.4","ENSG00000247311",NA,22.17731694725,2.72253282137595,0.469909860093592,5.79373418730501,6.88383818521725e-09,1.32708563747141e-07
"ENSG00000178734.7","ENSG00000178734","LMO7DN",36.6935834049205,-1.95505460355205,0.337898521953392,-5.7859223303194,7.2115531594593e-09,1.38869253043509e-07
"ENSG00000249364.8","ENSG00000249364","LINC02997",17.9257595555917,6.00564440433524,1.04004405900883,5.77441345134806,7.72216094161371e-09,1.48366478880474e-07
"ENSG00000138678.13","ENSG00000138678","GPAT3",118.944029551456,1.18966631130955,0.206081213588724,5.77280330697087,7.79634319652934e-09,1.49623063913573e-07
"ENSG00000143494.18","ENSG00000143494","VASH2",17.302679713903,-4.16496623013457,0.722630569447045,-5.76361754709823,8.2329864999003e-09,1.5711820373046e-07
"ENSG00000147655.14","ENSG00000147655","RSPO2",150.042846663847,-1.3290127040225,0.231485054658274,-5.74124625878953,9.39823020091201e-09,1.7756611871834e-07
"ENSG00000164761.11","ENSG00000164761","TNFRSF11B",7634.54940814496,-1.62698522802597,0.283413393783012,-5.74067868250299,9.42978639057415e-09,1.77965027318012e-07
"ENSG00000147576.19","ENSG00000147576","ADHFE1",117.046566949211,1.32073614155521,0.230510571884495,5.72961201196884,1.0066060258764e-08,1.89344148929201e-07
"ENSG00000204103.4","ENSG00000204103","MAFB",130.557931892987,-1.91209637845679,0.333981497666316,-5.7251566084274,1.03338368207387e-08,1.94166755346228e-07
